Time (UTC),Latitude,Longitude,Temperature QC,Temperature,Salinity QC,Salinity,Chlorophyll QC,Chlorophyll,Turbidity QC,Turbidity,Oxygen QC,Oxygen,Waves QC,Significant wave height,Wave from direction,Wave period,North surface currents,East surface currents,,
9/29/22 05:24,36.99804,-76.08733,1,22.32,1,27.15,,,,,,,1,0.61,2,345.3,2,4.14,,
9/29/22 05:30,36.99804,-76.08733,1,22.33,1,27.17,,,,,,,1,0.61,2,345.3,2,4.14,,
9/29/22 05:36,36.99803,-76.08733,1,22.35,1,27.2,,,,,,,1,0.55,2,37,2,4.41,,
9/29/22 05:42,36.99804,-76.08731,1,22.33,1,27.22,,,,,,,1,0.55,2,37,2,4.41,,
9/29/22 05:48,36.99803,-76.08731,1,22.36,1,27.25,,,,,,,1,0.55,2,37,2,4.41,,
9/29/22 05:54,36.99803,-76.0873,1,22.37,1,27.27,,,,,,,1,0.55,2,37,2,4.41,,
9/29/22 06:00,36.99804,-76.0873,1,22.36,1,27.3,,,,,,,1,0.55,2,43.2,2,3.75,,
9/29/22 06:06,36.99804,-76.08725,1,22.36,1,27.32,,,,,,,1,0.55,2,43.2,2,3.75,,
9/29/22 06:12,36.99803,-76.08725,1,22.34,1,27.34,,,,,,,1,0.55,2,43.2,2,3.75,,
9/29/22 06:18,36.99803,-76.08725,1,22.32,1,27.36,,,,,,,1,0.54,2,37.9,2,4.07,,
9/29/22 06:24,36.99803,-76.08725,1,22.32,1,27.38,,,,,,,1,0.54,2,37.9,2,4.07,,
9/29/22 06:30,36.99803,-76.08725,1,22.31,1,27.39,,,,,,,1,0.54,2,37.9,2,4.07,,
9/29/22 06:36,36.99803,-76.08725,1,22.3,1,27.41,,,,,,,1,0.66,2,25.9,2,4.18,,
9/29/22 06:42,36.99802,-76.08724,1,22.3,1,27.43,,,,,,,1,0.66,2,25.9,2,4.18,,
9/29/22 06:48,36.99803,-76.08723,1,22.31,1,27.45,,,,,,,1,0.66,2,25.9,2,4.18,,
9/29/22 06:54,36.99803,-76.08723,1,22.3,1,27.44,,,,,,,1,0.66,2,25.9,2,4.18,,
9/29/22 07:00,36.99803,-76.08724,2,22.3,2,27.42,,,,,,,2,0.64,2,72.7,2,4.17,,
9/29/22 07:06,36.99803,-76.08723,1,22.31,1,27.45,,,,,,,1,0.64,2,72.7,2,4.17,,
9/29/22 07:12,36.99803,-76.08724,2,22.29,2,27.46,,,,,,,2,0.64,2,72.7,2,4.17,,
9/29/22 07:18,36.99801,-76.08723,1,22.27,1,27.46,,,,,,,1,0.61,2,166.7,2,3.82,,
9/29/22 07:24,36.99801,-76.08723,1,22.27,1,27.46,,,,,,,1,0.61,2,166.7,2,3.82,,
9/29/22 07:30,36.99803,-76.08724,1,22.28,1,27.45,,,,,,,1,0.61,2,166.7,2,3.82,,
9/29/22 07:36,36.99802,-76.08724,1,22.28,1,27.44,,,,,,,1,0.61,2,166.7,2,3.82,,
9/29/22 07:42,36.99803,-76.08725,1,22.27,1,27.43,,,,,,,1,0.73,2,210.8,2,4.38,,
9/29/22 07:48,36.99801,-76.08723,1,22.26,1,27.4,,,,,,,1,0.73,2,210.8,2,4.38,,
9/29/22 07:54,36.99801,-76.08723,1,22.24,1,27.35,,,,,,,1,0.73,2,210.8,2,4.38,,
9/29/22 08:00,36.99802,-76.08723,1,22.24,1,27.29,,,,,,,1,0.92,2,1.3,2,4.41,,
9/29/22 08:06,36.99801,-76.08723,1,22.22,1,27.25,,,,,,,1,0.92,2,1.3,2,4.41,,
9/29/22 08:12,36.99801,-76.08724,2,22.14,2,26.95,,,,,,,2,0.92,2,1.3,2,4.41,,
9/29/22 08:18,36.99801,-76.08724,1,22.14,1,26.87,,,,,,,1,0.93,2,10.1,2,4.23,,
9/29/22 08:24,36.99801,-76.08723,1,22.14,1,26.84,,,,,,,1,0.93,2,10.1,2,4.23,,
9/29/22 08:30,36.99801,-76.08723,1,22.12,1,26.79,,,,,,,1,0.93,2,10.1,2,4.23,,
9/29/22 08:36,36.998,-76.08723,1,22.12,1,26.73,,,,,,,1,0.93,2,10.1,2,4.23,,
9/29/22 08:42,36.998,-76.08723,2,22.12,2,26.7,,,,,,,2,0.82,2,9.8,2,4.18,,
9/29/22 08:48,36.998,-76.08723,1,22.11,1,26.62,,,,,,,1,0.82,2,9.8,2,4.18,,
9/29/22 08:54,36.998,-76.08723,1,22.1,1,26.53,,,,,,,1,0.82,2,9.8,2,4.18,,
9/29/22 09:00,36.998,-76.08723,1,22.07,1,26.44,,,,,,,1,0.84,2,13.5,2,4.36,,
9/29/22 09:06,36.998,-76.08723,1,22.07,1,26.4,,,,,,,1,0.84,2,13.5,2,4.36,,
9/29/22 09:12,36.998,-76.08723,2,22.1,2,26.4,,,,,,,2,0.84,2,13.5,2,4.36,,
9/29/22 09:18,36.998,-76.08723,1,22.12,1,26.42,,,,,,,1,0.79,2,11,2,3.59,,
9/29/22 09:24,36.998,-76.08724,1,22.12,1,26.38,,,,,,,1,0.79,2,11,2,3.59,,
9/29/22 09:30,36.998,-76.08725,1,22.11,1,26.36,,,,,,,1,0.79,2,11,2,3.59,,
9/29/22 09:36,36.998,-76.08724,1,22.1,1,26.31,,,,,,,1,0.79,2,11,2,3.59,,
9/29/22 09:42,36.998,-76.08725,2,22.07,2,26.25,,,,,,,2,0.78,2,21,2,4.27,,
9/29/22 09:48,36.998,-76.08725,1,22.07,1,26.21,,,,,,,1,0.78,2,21,2,4.27,,
9/29/22 09:54,36.998,-76.08725,1,22.07,1,26.18,,,,,,,1,0.78,2,21,2,4.27,,
9/29/22 10:00,36.998,-76.08725,1,22.07,1,26.15,,,,,,,1,0.82,2,16.3,2,4.38,,
9/29/22 10:06,36.998,-76.08725,1,22.07,1,26.14,,,,,,,1,0.82,2,16.3,2,4.38,,
9/29/22 10:12,36.998,-76.08725,1,22.09,1,26.14,,,,,,,1,0.82,2,16.3,2,4.38,,
9/29/22 10:18,36.998,-76.08726,1,22.09,1,26.14,,,,,,,1,0.79,2,23.8,2,3.88,,
9/29/22 10:24,36.998,-76.08726,1,22.08,1,26.22,,,,,,,1,0.79,2,23.8,2,3.88,,
9/29/22 10:30,36.998,-76.08726,1,22.09,1,26.21,,,,,,,1,0.79,2,23.8,2,3.88,,
9/29/22 10:36,36.99801,-76.08726,1,22.09,1,26.21,,,,,,,1,0.79,2,23.8,2,3.88,,
9/29/22 10:42,36.998,-76.08726,1,22.09,1,26.21,,,,,,,1,0.85,2,21.9,2,3.97,,
9/29/22 10:48,36.998,-76.08728,1,22.08,1,26.22,,,,,,,1,0.85,2,21.9,2,3.97,,
9/29/22 10:54,36.998,-76.08726,1,22.07,1,26.22,,,,,,,1,0.85,2,21.9,2,3.97,,
9/29/22 11:00,36.998,-76.0873,1,22.07,1,26.22,,,,,,,1,0.83,2,17.3,2,3.63,,
9/29/22 11:06,36.998,-76.0873,1,22.07,1,26.21,,,,,,,1,0.83,2,17.3,2,3.63,,
9/29/22 11:12,36.998,-76.0873,2,22.06,2,26.24,,,,,,,2,0.83,2,17.3,2,3.63,,
9/29/22 11:18,36.998,-76.08731,1,22.05,1,26.29,,,,,,,1,0.79,2,18.3,2,4.4,,
9/29/22 11:24,36.998,-76.08731,1,22.05,1,26.31,,,,,,,1,0.79,2,18.3,2,4.4,,
9/29/22 11:30,36.99803,-76.08731,1,22.04,1,26.33,,,,,,,1,0.79,2,18.3,2,4.4,,
9/29/22 11:36,36.99803,-76.08733,1,22.05,1,26.35,,,,,,,1,0.79,2,18.3,2,4.4,,
9/29/22 11:42,36.99803,-76.08732,1,22.02,1,26.4,,,,,,,1,0.85,2,7.8,2,4.71,,
9/29/22 11:48,36.99803,-76.08733,1,22.02,1,26.44,,,,,,,1,0.85,2,7.8,2,4.71,,
9/29/22 11:54,36.99803,-76.08733,1,22,1,26.53,,,,,,,1,0.85,2,7.8,2,4.71,,
9/29/22 12:00,36.99803,-76.08733,1,22.02,1,26.57,,,,,,,1,0.86,2,358.3,2,4.53,,
9/29/22 12:06,36.99804,-76.08733,1,22.03,1,26.56,,,,,,,1,0.86,2,358.3,2,4.53,,
9/29/22 12:12,36.99804,-76.08733,1,22.03,1,26.55,,,,,,,1,0.86,2,358.3,2,4.53,,
9/29/22 12:18,36.99804,-76.08735,1,22.03,1,26.54,,,,,,,1,0.86,2,358.3,2,4.53,,
9/29/22 12:24,36.99804,-76.08739,1,22.03,1,26.54,,,,,,,1,0.83,2,2.5,2,4.08,,
9/29/22 12:30,36.99804,-76.08746,1,22.03,1,26.54,,,,,,,1,0.83,2,2.5,2,4.08,,
9/29/22 12:36,36.99804,-76.08748,1,22.03,1,26.55,,,,,,,1,0.83,2,2.5,2,4.08,,
9/29/22 12:42,36.99804,-76.08748,1,22.04,1,26.57,,,,,,,1,0.87,2,63.4,2,4.71,,
9/29/22 12:48,36.99804,-76.08748,1,22.04,1,26.58,,,,,,,1,0.87,2,63.4,2,4.71,,
9/29/22 12:54,36.99805,-76.08747,1,22.04,1,26.59,,,,,,,1,0.87,2,63.4,2,4.71,,
9/29/22 13:00,36.99804,-76.08748,1,22.04,1,26.6,,,,,,,1,0.83,2,7.4,2,4,,
9/29/22 13:06,36.99804,-76.08748,1,22.04,1,26.61,,,,,,,1,0.83,2,7.4,2,4,,
9/29/22 13:12,36.99805,-76.08746,2,22.04,2,26.62,,,,,,,2,0.83,2,7.4,2,4,,
9/29/22 13:18,36.99805,-76.08747,1,22.04,1,26.62,,,,,,,1,0.83,2,7.4,2,4,,
9/29/22 13:24,36.99805,-76.08748,1,22.03,1,26.63,,,,,,,1,0.88,2,358.4,2,5.02,,
9/29/22 13:30,36.99805,-76.08748,1,22.03,1,26.64,,,,,,,1,0.88,2,358.4,2,5.02,,
9/29/22 13:36,36.99805,-76.08748,1,22.02,1,26.65,,,,,,,1,0.88,2,358.4,2,5.02,,
9/29/22 13:42,36.99805,-76.08748,1,22.02,1,26.67,,,,,,,1,0.93,2,341.5,2,4.08,,
9/29/22 13:48,36.99805,-76.08748,1,22.02,1,26.7,,,,,,,1,0.93,2,341.5,2,4.08,,
9/29/22 13:54,36.99805,-76.08748,1,22.02,1,26.72,,,,,,,1,0.93,2,341.5,2,4.08,,
9/29/22 14:00,36.99805,-76.08748,1,22.02,1,26.76,,,,,,,1,0.95,2,330.5,2,4.49,,
9/29/22 14:06,36.99805,-76.08748,1,22.03,1,26.81,,,,,,,1,0.95,2,330.5,2,4.49,,
9/29/22 14:12,36.99806,-76.08748,2,22.03,2,26.86,,,,,,,2,0.95,2,330.5,2,4.49,,
9/29/22 14:18,36.99805,-76.08748,1,22.04,1,26.93,,,,,,,1,0.95,2,330.5,2,4.49,,
9/29/22 14:24,36.99806,-76.08748,1,22.05,1,26.98,,,,,,,1,1.05,2,2.2,2,5,,
9/29/22 14:30,36.99807,-76.08748,1,22.04,1,27,,,,,,,1,1.05,2,2.2,2,5,,
9/29/22 14:36,36.99806,-76.08748,1,22.05,1,27.01,,,,,,,1,1.05,2,2.2,2,5,,
9/29/22 14:42,36.99809,-76.08748,1,22.05,1,26.92,,,,,,,1,1.04,2,273.9,2,4.43,,
9/29/22 14:48,36.99809,-76.08748,1,22.05,1,26.89,,,,,,,1,1.04,2,273.9,2,4.43,,
9/29/22 14:54,36.99809,-76.08749,1,22.06,1,26.86,,,,,,,1,1.04,2,273.9,2,4.43,,
9/29/22 15:00,36.99809,-76.08749,1,22.07,1,26.91,,,,,,,1,1.11,2,302.5,2,4.65,,
9/29/22 15:06,36.99809,-76.08749,1,22.1,1,27.04,,,,,,,1,1.11,2,302.5,2,4.65,,
9/29/22 15:12,36.99809,-76.08749,1,22.11,1,27.11,,,,,,,1,1.11,2,302.5,2,4.65,,
9/29/22 15:18,36.99809,-76.08749,1,22.12,1,27.14,,,,,,,1,1.11,2,302.5,2,4.65,,
9/29/22 15:24,36.9981,-76.08749,1,22.14,1,27.28,,,,,,,1,1.03,2,341.6,2,5.09,,
9/29/22 15:30,36.99809,-76.08749,1,22.14,1,27.34,,,,,,,1,1.03,2,341.6,2,5.09,,
9/29/22 15:36,36.99809,-76.08749,1,22.13,1,27.41,,,,,,,1,1.03,2,341.6,2,5.09,,
9/29/22 15:42,36.99808,-76.08749,2,22.13,2,27.46,,,,,,,2,1.1,2,322.6,2,5.06,,
9/29/22 15:48,36.99809,-76.08749,1,22.13,1,27.45,,,,,,,1,1.1,2,322.6,2,5.06,,
9/29/22 15:54,36.99809,-76.08749,1,22.13,1,27.47,,,,,,,1,1.1,2,322.6,2,5.06,,
9/29/22 16:00,36.9981,-76.08749,1,22.14,1,27.48,,,,,,,1,1.12,2,340.3,2,4.9,,
9/29/22 16:06,36.99809,-76.08749,1,22.13,1,27.61,,,,,,,1,1.12,2,340.3,2,4.9,,
9/29/22 16:12,36.9981,-76.08749,1,22.12,1,27.67,,,,,,,1,1.12,2,340.3,2,4.9,,
9/29/22 16:18,36.9981,-76.08749,1,22.12,1,27.69,,,,,,,1,1.12,2,340.3,2,4.9,,
9/29/22 16:24,36.99809,-76.08749,1,22.14,1,27.66,,,,,,,1,1.07,2,334.3,2,5.31,,
9/29/22 16:30,36.9981,-76.08748,1,22.15,1,27.57,,,,,,,1,1.07,2,334.3,2,5.31,,
9/29/22 16:36,36.9981,-76.08748,1,22.16,1,27.58,,,,,,,1,1.07,2,334.3,2,5.31,,
9/29/22 16:42,36.9981,-76.08748,1,22.17,1,27.64,,,,,,,1,1.08,2,320.3,2,4.96,,
9/29/22 16:48,36.9981,-76.08748,1,22.18,1,27.63,,,,,,,1,1.08,2,320.3,2,4.96,,
9/29/22 16:54,36.99809,-76.08749,1,22.19,1,27.67,,,,,,,1,1.08,2,320.3,2,4.96,,
9/29/22 17:00,36.99809,-76.08749,1,22.19,1,27.68,,,,,,,1,1.15,2,252.8,2,4.92,,
9/29/22 17:06,36.99809,-76.08749,1,22.18,1,27.7,,,,,,,1,1.15,2,252.8,2,4.92,,
9/29/22 17:12,36.99809,-76.08749,2,22.18,2,27.72,,,,,,,2,1.15,2,252.8,2,4.92,,
9/29/22 17:18,36.99809,-76.08749,1,22.17,1,27.74,,,,,,,1,1.15,2,252.8,2,4.92,,
9/29/22 17:24,36.99809,-76.08749,1,22.17,1,27.76,,,,,,,1,1.17,2,312.4,2,4.8,,
9/29/22 17:30,36.99807,-76.08749,1,22.17,1,27.79,,,,,,,1,1.17,2,312.4,2,4.8,,
9/29/22 17:36,36.99809,-76.08749,1,22.17,1,27.8,,,,,,,1,1.17,2,312.4,2,4.8,,
9/29/22 17:42,36.99806,-76.08749,2,22.17,2,27.8,,,,,,,2,1.06,2,9,2,5.26,,
9/29/22 17:48,36.99806,-76.08749,1,22.16,1,27.82,,,,,,,1,1.06,2,9,2,5.26,,
9/29/22 17:54,36.99806,-76.08749,1,22.17,1,27.8,,,,,,,1,1.06,2,9,2,5.26,,
9/29/22 18:00,36.99805,-76.08748,1,22.16,1,27.84,,,,,,,1,1.06,2,9,2,5.26,,
9/29/22 18:06,36.99806,-76.08749,1,22.16,1,27.89,,,,,,,1,1.15,2,31.1,2,5.06,,
9/29/22 18:12,36.99805,-76.08748,2,22.16,2,27.93,,,,,,,2,1.15,2,31.1,2,5.06,,
9/29/22 18:18,36.99806,-76.08749,1,22.16,1,27.95,,,,,,,1,1.15,2,31.1,2,5.06,,
9/29/22 18:24,36.99805,-76.08749,1,22.16,1,27.99,,,,,,,1,0.94,2,13.9,2,4.1,,
9/29/22 18:30,36.99805,-76.08749,1,22.15,1,28.02,,,,,,,1,0.94,2,13.9,2,4.1,,
9/29/22 18:36,36.99805,-76.08749,1,22.15,1,28.07,,,,,,,1,0.94,2,13.9,2,4.1,,
9/29/22 18:42,36.99805,-76.08749,2,22.14,2,28.11,,,,,,,2,1.05,2,27,2,4.76,,
9/29/22 18:48,36.99805,-76.08749,1,22.13,1,28.16,,,,,,,1,1.05,2,27,2,4.76,,
9/29/22 18:54,36.99804,-76.08748,1,22.13,1,28.18,,,,,,,1,1.05,2,27,2,4.76,,
9/29/22 19:00,36.99804,-76.08748,1,22.13,1,28.2,,,,,,,1,1.05,2,27,2,4.76,,
9/29/22 19:06,36.99804,-76.08746,1,22.13,1,28.17,,,,,,,1,1.04,2,50.4,2,4.78,,
9/29/22 19:12,36.99804,-76.08733,2,22.13,2,28.1,,,,,,,2,1.04,2,50.4,2,4.78,,
9/29/22 19:18,36.99803,-76.08733,1,22.14,1,28.01,,,,,,,1,1.04,2,50.4,2,4.78,,
9/29/22 19:24,36.99803,-76.08733,1,22.14,1,27.89,,,,,,,1,0.97,2,63.5,2,4.6,,
9/29/22 19:30,36.99803,-76.08733,1,22.15,1,27.84,,,,,,,1,0.97,2,63.5,2,4.6,,
9/29/22 19:36,36.99803,-76.08732,1,22.15,1,27.83,,,,,,,1,0.97,2,63.5,2,4.6,,
9/29/22 19:42,36.99804,-76.08731,1,22.15,1,27.83,,,,,,,1,1.09,2,55.5,2,4.58,,
9/29/22 19:48,36.99801,-76.08731,1,22.14,1,27.84,,,,,,,1,1.09,2,55.5,2,4.58,,
9/29/22 19:54,36.99801,-76.08731,1,22.15,1,27.82,,,,,,,1,1.09,2,55.5,2,4.58,,
9/29/22 20:00,36.998,-76.08731,1,22.14,1,27.82,,,,,,,1,1.09,2,55.5,2,4.58,,
9/29/22 20:06,36.998,-76.0873,1,22.14,1,27.81,,,,,,,1,1.21,2,151.5,2,17.14,,
9/29/22 20:12,36.998,-76.08731,2,22.14,2,27.83,,,,,,,2,1.21,2,151.5,2,17.14,,
9/29/22 20:18,36.998,-76.0873,1,22.13,1,27.91,,,,,,,1,1.21,2,151.5,2,17.14,,
9/29/22 20:24,36.99801,-76.0873,1,22.12,1,27.93,,,,,,,1,0.9,2,91.9,2,7.1,,
9/29/22 20:30,36.99802,-76.0873,1,22.11,1,27.86,,,,,,,1,0.9,2,91.9,2,7.1,,
9/29/22 20:36,36.99801,-76.08729,1,22.12,1,27.96,,,,,,,1,0.9,2,91.9,2,7.1,,
9/29/22 20:42,36.99802,-76.08726,2,22.11,2,28.03,,,,,,,2,1.31,2,31.6,2,4.32,,
9/29/22 20:48,36.99801,-76.0873,1,22.09,1,27.99,,,,,,,1,1.31,2,31.6,2,4.32,,
9/29/22 20:54,36.99803,-76.08726,1,22.07,1,27.82,,,,,,,1,1.31,2,31.6,2,4.32,,
9/29/22 21:00,36.99803,-76.08725,1,22.07,1,27.73,,,,,,,1,1.31,2,31.6,2,4.32,,
9/29/22 21:06,36.99802,-76.08725,1,22.06,1,27.69,,,,,,,1,1.27,2,36.9,2,4.18,,
9/29/22 21:12,36.99803,-76.08726,1,22.04,1,27.6,,,,,,,1,1.27,2,36.9,2,4.18,,
9/29/22 21:18,36.99802,-76.08725,1,22.02,1,27.54,,,,,,,1,1.27,2,36.9,2,4.18,,
9/29/22 21:24,36.99801,-76.08725,1,22.01,1,27.49,,,,,,,1,1.29,2,41.7,2,4.26,,
9/29/22 21:30,36.99801,-76.08726,1,21.99,1,27.45,,,,,,,1,1.29,2,41.7,2,4.26,,
9/29/22 21:36,36.998,-76.08725,1,21.98,1,27.43,,,,,,,1,1.29,2,41.7,2,4.26,,
9/29/22 21:42,36.998,-76.08726,2,21.98,2,27.42,,,,,,,2,1.2,2,59.6,2,4.36,,
9/29/22 21:48,36.998,-76.08725,1,21.97,1,27.41,,,,,,,1,1.2,2,59.6,2,4.36,,
9/29/22 21:54,36.998,-76.08727,1,21.96,1,27.38,,,,,,,1,1.2,2,59.6,2,4.36,,
9/29/22 22:00,36.99801,-76.08726,1,21.95,1,27.32,,,,,,,1,1.2,2,59.6,2,4.36,,
9/29/22 22:06,36.998,-76.0873,1,21.94,1,27.28,,,,,,,1,1.34,2,33.6,2,4.07,,
9/29/22 22:12,36.998,-76.0873,1,21.93,1,27.23,,,,,,,1,1.34,2,33.6,2,4.07,,
9/29/22 22:18,36.998,-76.08731,1,21.92,1,27.19,,,,,,,1,1.34,2,33.6,2,4.07,,
9/29/22 22:24,36.998,-76.08731,1,21.91,1,27.15,,,,,,,1,1.31,2,44.6,2,7.41,,
9/29/22 22:30,36.99801,-76.08731,1,21.91,1,27.12,,,,,,,1,1.31,2,44.6,2,7.41,,
9/29/22 22:36,36.998,-76.08731,1,21.9,1,27.09,,,,,,,1,1.31,2,44.6,2,7.41,,
9/29/22 22:42,36.998,-76.08731,1,21.88,1,27.03,,,,,,,1,1.31,2,44.6,2,7.41,,
9/29/22 22:48,36.998,-76.08731,1,21.86,1,26.99,,,,,,,1,1.31,2,34.6,2,4.55,,
9/29/22 22:54,36.998,-76.08732,1,21.86,1,26.96,,,,,,,1,1.31,2,34.6,2,4.55,,
9/29/22 23:00,36.998,-76.08731,1,21.86,1,26.93,,,,,,,1,1.31,2,34.6,2,4.55,,
9/29/22 23:06,36.998,-76.08732,1,21.85,1,26.91,,,,,,,1,1.39,2,69.8,2,4.11,,
9/29/22 23:12,36.998,-76.08732,1,21.84,1,26.89,,,,,,,1,1.39,2,69.8,2,4.11,,
9/29/22 23:18,36.99801,-76.08733,1,21.83,1,26.87,,,,,,,1,1.39,2,69.8,2,4.11,,
9/29/22 23:24,36.99802,-76.08733,1,21.83,1,26.85,,,,,,,1,1.27,2,27.8,2,4.18,,
9/29/22 23:30,36.99803,-76.08733,1,21.83,1,26.84,,,,,,,1,1.27,2,27.8,2,4.18,,
9/29/22 23:36,36.99803,-76.08733,1,21.82,1,26.82,,,,,,,1,1.27,2,27.8,2,4.18,,
9/29/22 23:42,36.99803,-76.08739,1,21.81,1,26.82,,,,,,,1,1.27,2,27.8,2,4.18,,
9/29/22 23:48,36.99804,-76.08736,1,21.81,1,26.82,,,,,,,1,1.3,2,60.4,2,4.15,,
9/29/22 23:54,36.99803,-76.08744,1,21.81,1,26.82,,,,,,,1,1.3,2,60.4,2,4.15,,
9/30/22 00:00,36.99804,-76.08748,1,21.81,1,26.83,,,,,,,1,1.3,2,60.4,2,4.15,,
9/30/22 00:06,36.99804,-76.08748,1,21.82,1,26.84,,,,,,,1,1.32,2,68.7,2,6.82,,
9/30/22 00:12,36.99804,-76.08748,1,21.81,1,26.85,,,,,,,1,1.32,2,68.7,2,6.82,,
9/30/22 00:18,36.99804,-76.08748,1,21.81,1,26.86,,,,,,,1,1.32,2,68.7,2,6.82,,
9/30/22 00:24,36.99804,-76.08748,1,21.82,1,26.87,,,,,,,1,1.23,2,48.1,2,4.32,,
9/30/22 00:30,36.99804,-76.08748,1,21.81,1,26.89,,,,,,,1,1.23,2,48.1,2,4.32,,
9/30/22 00:36,36.99804,-76.08748,1,21.81,1,26.91,,,,,,,1,1.23,2,48.1,2,4.32,,
9/30/22 00:42,36.99804,-76.08748,1,21.81,1,26.95,,,,,,,1,1.23,2,48.1,2,4.32,,
9/30/22 00:48,36.99804,-76.08748,1,21.82,1,26.99,,,,,,,1,1.23,2,52.6,2,5.2,,
9/30/22 00:54,36.99805,-76.08748,1,21.82,1,27.04,,,,,,,1,1.23,2,52.6,2,5.2,,
9/30/22 01:00,36.99804,-76.08748,1,21.82,1,27.09,,,,,,,1,1.23,2,52.6,2,5.2,,
9/30/22 01:06,36.99805,-76.08748,1,21.84,1,27.17,,,,,,,1,1.19,2,41.3,2,6.98,,
9/30/22 01:12,36.99805,-76.08748,1,21.85,1,27.23,,,,,,,1,1.19,2,41.3,2,6.98,,
9/30/22 01:18,36.99805,-76.08748,1,21.85,1,27.29,,,,,,,1,1.19,2,41.3,2,6.98,,
9/30/22 01:24,36.99805,-76.08748,1,21.85,1,27.34,,,,,,,1,1.21,2,29.3,2,4.24,,
9/30/22 01:30,36.99805,-76.08748,1,21.86,1,27.38,,,,,,,1,1.21,2,29.3,2,4.24,,
9/30/22 01:36,36.99805,-76.08748,1,21.86,1,27.47,,,,,,,1,1.21,2,29.3,2,4.24,,
9/30/22 01:42,36.99805,-76.08748,1,21.87,1,27.52,,,,,,,1,1.21,2,29.3,2,4.24,,
9/30/22 01:48,36.99805,-76.08749,1,21.87,1,27.56,,,,,,,1,1.28,2,71,2,7.23,,
9/30/22 01:54,36.99805,-76.08749,1,21.88,1,27.59,,,,,,,1,1.28,2,71,2,7.23,,
9/30/22 02:00,36.99806,-76.08749,1,21.88,1,27.62,,,,,,,1,1.28,2,71,2,7.23,,
9/30/22 02:06,36.99806,-76.08749,1,21.88,1,27.65,,,,,,,1,1.43,2,48.6,2,7.45,,
9/30/22 02:12,36.99806,-76.08749,1,21.88,1,27.68,,,,,,,1,1.43,2,48.6,2,7.45,,
9/30/22 02:18,36.99809,-76.08749,1,21.86,1,27.73,,,,,,,1,1.43,2,48.6,2,7.45,,
9/30/22 02:24,36.99809,-76.08749,1,21.85,1,27.8,,,,,,,1,1.45,2,53.2,2,7.14,,
9/30/22 02:30,36.99808,-76.08749,1,21.84,1,27.85,,,,,,,1,1.45,2,53.2,2,7.14,,
9/30/22 02:36,36.99808,-76.08749,1,21.85,1,27.89,,,,,,,1,1.45,2,53.2,2,7.14,,
9/30/22 02:42,36.99809,-76.08749,2,21.83,2,27.98,,,,,,,2,1.45,2,53.2,2,7.14,,
9/30/22 02:48,36.99809,-76.0875,1,21.79,1,28.22,,,,,,,1,1.5,2,42.1,2,4.8,,
9/30/22 02:54,36.99809,-76.08751,1,21.78,1,28.17,,,,,,,1,1.5,2,42.1,2,4.8,,
9/30/22 03:00,36.9981,-76.08751,1,21.8,1,28.1,,,,,,,1,1.5,2,42.1,2,4.8,,
9/30/22 03:06,36.9981,-76.08751,1,21.81,1,28.07,,,,,,,1,1.6,2,35.8,2,7.14,,
9/30/22 03:12,36.9981,-76.08752,1,21.8,1,28.07,,,,,,,1,1.6,2,35.8,2,7.14,,
9/30/22 03:18,36.9981,-76.08755,1,21.8,1,28.13,,,,,,,1,1.6,2,35.8,2,7.14,,
9/30/22 03:24,36.9981,-76.08755,1,21.79,1,28.18,,,,,,,1,1.56,2,37.6,2,7.27,,
9/30/22 03:30,36.99815,-76.08753,1,21.78,1,28.23,,,,,,,1,1.56,2,37.6,2,7.27,,
9/30/22 03:36,36.99815,-76.08754,1,21.78,1,28.31,,,,,,,1,1.56,2,37.6,2,7.27,,
9/30/22 03:42,36.99813,-76.08755,1,21.77,1,28.42,,,,,,,1,1.56,2,37.6,2,7.27,,
9/30/22 03:48,36.99815,-76.08754,1,21.78,1,28.7,,,,,,,1,1.45,2,31.6,2,7.19,,
9/30/22 03:54,36.99812,-76.08755,1,21.77,1,28.82,,,,,,,1,1.45,2,31.6,2,7.19,,
9/30/22 04:00,36.99818,-76.08755,1,21.75,1,28.93,,,,,,,1,1.45,2,31.6,2,7.19,,
9/30/22 04:06,36.99813,-76.08755,1,21.73,1,29.05,,,,,,,1,1.43,2,4.9,2,5.02,,
9/30/22 04:18,36.99821,-76.08755,1,21.78,1,29.43,,,,,,,1,0,2,349,2,0,,
9/30/22 04:24,36.99819,-76.08755,1,21.76,1,29.42,,,,,,,1,0,2,349,2,0,,
9/30/22 04:30,36.99821,-76.08755,1,21.72,1,29.45,,,,,,,1,0,2,349,2,0,,
9/30/22 04:36,36.99821,-76.08755,1,21.68,1,29.57,,,,,,,1,1.71,2,56.8,2,8.11,,
9/30/22 04:42,36.99821,-76.08755,1,21.7,1,29.64,,,,,,,1,1.71,2,56.8,2,8.11,,
9/30/22 04:48,36.9982,-76.08755,1,21.75,1,29.81,,,,,,,1,1.71,2,56.8,2,8.11,,
9/30/22 04:54,36.9982,-76.08755,1,21.71,1,30.1,,,,,,,1,1.71,2,56.8,2,8.11,,
9/30/22 05:00,36.9982,-76.08755,1,21.68,1,30.44,,,,,,,1,1.66,2,33.2,2,8,,
9/30/22 05:06,36.9982,-76.08755,1,21.63,1,30.71,,,,,,,1,1.66,2,33.2,2,8,,
